150,0001-01-01 00:00:00.000,FMT,71,19,AOA,Qff,TimeUS,AOA,SSA,,,,,,,,,,,,,
151,0001-01-01 00:00:00.000,FMT,72,36,ATT,QffffffB,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,AEKF,,,,,,,,
152,0001-01-01 00:00:00.000,FMT,73,24,ORGN,QBLLe,TimeUS,Type,Lat,Lng,Alt,,,,,,,,,,,
153,0001-01-01 00:00:00.000,FMT,74,31,POS,QLLfff,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt,,,,,,,,,,
154,0001-01-01 00:00:00.000,FMT,76,35,ATSC,Qffffff,TimeUS,AngPScX,AngPScY,AngPScZ,PDScX,PDScY,PDScZ,,,,,,,,,
155,0001-01-01 00:00:00.000,FMT,205,51,VSTB,Qffffffffff,TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Q1,Q2,Q3,Q4,,,,,
156,0001-01-01 00:00:00.000,FMT,90,38,MON,QIbIHHHHHII,TimeUS,Dly,Tsk,IErr,IErrCnt,IErrLn,MM,MC,SmLn,SPICnt,I2CCnt,,,,,
157,0001-01-01 00:00:00.000,FMT,91,47,WDOG,QbIHHHHHHHIBIIn,TimeUS,Tsk,IE,IEC,IEL,MvMsg,MvCmd,SmLn,FL,FT,FA,FP,ICSR,LR,TN,
158,0001-01-01 00:00:00.000,FMT,211,24,UART,QBfff,TimeUS,I,Tx,Rx,RxDp,,,,,,,,,,,
159,0001-01-01 00:00:00.000,FMT,113,21,RPM,QBffB,TimeUS,I,RPM,Qual,H,,,,,,,,,,,
160,0001-01-01 00:00:00.000,FMT,210,27,FNCE,QBBBLLBf,TimeUS,Tot,Seq,Type,Lat,Lng,Count,Radius,,,,,,,,
161,0001-01-01 00:00:00.000,FMT,178,33,DSF,QIHIIII,TimeUS,Dp,Blk,Bytes,FMn,FMx,FAv,,,,,,,,,
162,0001-01-01 00:00:00.000,FMT,119,24,RALY,QBBLLhB,TimeUS,Tot,Seq,Lat,Lng,Alt,Flags,,,,,,,,,
163,0001-01-01 00:00:00.000,FMT,184,27,MAV,QBHHHBHHI,TimeUS,chan,txp,rxp,rxdp,flags,ss,tf,mgs,,,,,,,
164,0001-01-01 00:00:00.000,FMT,168,43,VISO,Qffffffff,TimeUS,dt,AngDX,AngDY,AngDZ,PosDX,PosDY,PosDZ,conf,,,,,,,
165,0001-01-01 00:00:00.000,FMT,169,58,VISP,QQIffffffffBBb,TimeUS,RTimeUS,CTimeMS,PX,PY,PZ,R,P,Y,PErr,AErr,Rst,Ign,Q,,
166,0001-01-01 00:00:00.000,FMT,170,42,VISV,QQIffffBBb,TimeUS,RTimeUS,CTimeMS,VX,VY,VZ,VErr,Rst,Ign,Q,,,,,,
167,0001-01-01 00:00:00.000,FMT,181,28,OF,QBffff,TimeUS,Qual,flowX,flowY,bodyX,bodyY,,,,,,,,,,
168,0001-01-01 00:00:00.000,FMT,183,21,WENC,Qfbfb,TimeUS,Dist0,Qual0,Dist1,Qual1,,,,,,,,,,,
169,0001-01-01 00:00:00.000,FMT,186,35,ADSB,QIiiiHHhH,TimeUS,ICAO_address,Lat,Lng,Alt,Heading,Hor_vel,Ver_vel,Squark,,,,,,,
170,0001-01-01 00:00:00.000,FMT,182,12,EV,QB,TimeUS,Id,,,,,,,,,,,,,,
171,0001-01-01 00:00:00.000,FMT,187,18,ARM,QBIBB,TimeUS,ArmState,ArmChecks,Forced,Method,,,,,,,,,,,
172,0001-01-01 00:00:00.000,FMT,185,13,ERR,QBB,TimeUS,Subsys,ECode,,,,,,,,,,,,,
173,0001-01-01 00:00:00.000,FMT,188,35,WINC,QBBBBBfffHfb,TimeUS,Heal,ThEnd,Mov,Clut,Mode,DLen,Len,DRate,Tens,Vcc,Temp,,,,
174,0001-01-01 00:00:00.000,FMT,189,47,PSCN,Qfffffffff,TimeUS,DPN,TPN,PN,DVN,TVN,VN,DAN,TAN,AN,,,,,,
175,0001-01-01 00:00:00.000,FMT,190,47,PSCE,Qfffffffff,TimeUS,DPE,TPE,PE,DVE,TVE,VE,DAE,TAE,AE,,,,,,
